Mount Isa Airport	Doomadgee Airport	2
Mornington Island Airport	Doomadgee Airport	2
Kowanyama Airport	Pormpuraaw Airport	2
Lockhart River Airport	Aurukun Airport	1
Mornington Island Airport	Normanton Airport	2
Toowoomba Airport	St George Airport	2
Toowoomba Airport	Sydney Kingsford Smith International Airport	2
Windorah Airport	Quilpie Airport	2
Lynden Pindling International Airport	Grand Bahama International Airport	4
Lynden Pindling International Airport	Exuma International Airport	4
Lynden Pindling International Airport	Marsh Harbour International Airport	4
Pointe Noire Airport	Douala International Airport	2
Port Menier Airport	Havre St Pierre Airport	2
Sept-Îles Airport	Natashquan Airport	4
Sept-Îles Airport	Port Menier Airport	2
Mont Joli Airport	Wabush Airport	2
Garoua International Airport	Douala International Airport	1
Libreville Leon M'ba International Airport	Douala International Airport	7
Salak Airport	Douala International Airport	1
N'Djamena International Airport	Garoua International Airport	1
Yaoundé Nsimalen International Airport	Garoua International Airport	2
Yaoundé Nsimalen International Airport	Salak Airport	1
N'Gaoundéré Airport	N'Djamena International Airport	1
Yaoundé Nsimalen International Airport	N'Djamena International Airport	1
Yaoundé Nsimalen International Airport	N'Gaoundéré Airport	1
Sydney Kingsford Smith International Airport	Albury Airport	6
Alice Springs Airport	Adelaide International Airport	2
Canberra International Airport	Adelaide International Airport	4
Kalgoorlie Boulder Airport	Adelaide International Airport	2
Olympic Dam Airport	Adelaide International Airport	2
Port Lincoln Airport	Adelaide International Airport	4
Sydney Kingsford Smith International Airport	Armidale Airport	4
Ayers Rock Connellan Airport	Alice Springs Airport	2
Brisbane International Airport	Alice Springs Airport	2
Cairns International Airport	Alice Springs Airport	2
Melbourne International Airport	Alice Springs Airport	4
Cairns International Airport	Ayers Rock Connellan Airport	2
Longreach Airport	Barcaldine Airport	1
Brisbane International Airport	Bundaberg Airport	4
Longreach Airport	Blackall Airport	1
Brisbane International Airport	Broome International Airport	2
Darwin International Airport	Broome International Airport	4
Kununurra Airport	Broome International Airport	4
Karratha Airport	Broome International Airport	2
Melbourne International Airport	Broome International Airport	2
Perth International Airport	Broome International Airport	4
Sydney Kingsford Smith International Airport	Broome International Airport	2
Brisbane International Airport	Barcaldine Airport	1
Charleville Airport	Brisbane International Airport	2
Emerald Airport	Brisbane International Airport	4
Gladstone Airport	Brisbane International Airport	4
Hervey Bay Airport	Brisbane International Airport	2
Mount Isa Airport	Brisbane International Airport	4
Karratha Airport	Brisbane International Airport	2
Lord Howe Island Airport	Brisbane International Airport	2
Moranbah Airport	Brisbane International Airport	4
La Tontouta International Airport	Brisbane International Airport	4
Port Hedland International Airport	Brisbane International Airport	2
Port Macquarie Airport	Brisbane International Airport	4
Perth International Airport	Canberra International Airport	2
Sydney Kingsford Smith International Airport	Coffs Harbour Airport	6
Mount Isa Airport	Cloncurry Airport	2
Townsville Airport	Cloncurry Airport	2
Horn Island Airport	Cairns International Airport	2
Hamilton Island Airport	Cairns International Airport	2
Townsville Airport	Cairns International Airport	2
Roma Airport	Charleville Airport	2
Sydney Kingsford Smith International Airport	Dubbo City Regional Airport	4
Darwin International Airport	Presidente Nicolau Lobato International Airport	4
Melbourne International Airport	Devonport Airport	2
Mount Isa Airport	Darwin International Airport	4
Kununurra Airport	Darwin International Airport	4
Perth International Airport	Darwin International Airport	4
Townsville Airport	Darwin International Airport	4
Rockhampton Airport	Gladstone Airport	2
Sydney Kingsford Smith International Airport	Gladstone Airport	2
Gold Coast Airport	Mount Isa Airport	4
Townsville Airport	Mount Isa Airport	4
Perth International Airport	OR Tambo International Airport	4
Sydney Kingsford Smith International Airport	OR Tambo International Airport	4
Melbourne International Airport	Karratha Airport	2
Perth International Airport	Karratha Airport	4
Port Hedland International Airport	Karratha Airport	2
Sydney Kingsford Smith International Airport	Karratha Airport	2
Port Macquarie Airport	Lord Howe Island Airport	2
Sydney Kingsford Smith International Airport	Lord Howe Island Airport	2
Mildura Airport	Melbourne International Airport	6
Port Hedland International Airport	Melbourne International Airport	2
Tan Son Nhat International Airport	Melbourne International Airport	4
Rockhampton Airport	Mackay Airport	2
Townsville Airport	Mackay Airport	2
Townsville Airport	Moranbah Airport	2
Sydney Kingsford Smith International Airport	Moree Airport	2
Sydney Kingsford Smith International Airport	La Tontouta International Airport	4
Port Hedland International Airport	Perth International Airport	4
Newman Airport	Perth International Airport	4
Port Hedland International Airport	Broome International Airport	4
Sydney Kingsford Smith International Airport	Tan Son Nhat International Airport	4
Tamworth Airport	Sydney Kingsford Smith International Airport	2
Wagga Wagga City Airport	Sydney Kingsford Smith International Airport	4
Ngurah Rai (Bali) International Airport	Sultan Aji Muhamad Sulaiman Airport	2
Juanda International Airport	Senai International Airport	4
Manas International Airport	Chelyabinsk Balandino Airport	2
Osh Airport	Chelyabinsk Balandino Airport	4
Atatürk International Airport	Manas International Airport	4
Yemelyanovo Airport	Manas International Airport	4
Krasnodar Pashkovsky International Airport	Manas International Airport	2
Osh Airport	Manas International Airport	6
Osh Airport	Atatürk International Airport	4
Osh Airport	Yemelyanovo Airport	3
Surgut Airport	Osh Airport	4
Mayor Buenaventura Vivas International Airport	Simón Bolívar International Airport	6
Juan Pablo Pérez Alfonso Airport	Simón Bolívar International Airport	4
Arturo Michelena International Airport	Del Caribe Santiago Mariño International Airport	4
Zvartnots International Airport	Sochi International Airport	4
Zvartnots International Airport	Eleftherios Venizelos International Airport	2
Nizhny Novgorod Strigino International Airport	Zvartnots International Airport	4
Kurumoch International Airport	Zvartnots International Airport	4
Pulkovo Airport	Zvartnots International Airport	6
Koltsovo Airport	Zvartnots International Airport	4
Vnukovo International Airport	Zvartnots International Airport	4
Esenboğa International Airport	Belgrade Nikola Tesla Airport	2
Noi Bai International Airport	Suvarnabhumi Airport	8
Zagreb Airport	Budapest Ferenc Liszt International Airport	2
Maputo Airport	OR Tambo International Airport	6
Václav Havel Airport Prague	Antalya International Airport	2
Ostrava Leos Janáček Airport	Charles de Gaulle International Airport	2
Václav Havel Airport Prague	Madeira Airport	2
Václav Havel Airport Prague	Gran Canaria Airport	2
Tenerife South Airport	Václav Havel Airport Prague	2
Vnukovo International Airport	Kiev Zhuliany International Airport	4
Vnukovo International Airport	Lviv International Airport	2
Savannakhet Airport	Suvarnabhumi Airport	2
Wattay International Airport	Guangzhou Baiyun International Airport	2
Luang Phabang International Airport	Chiang Mai International Airport	2
Luang Phabang International Airport	Noi Bai International Airport	4
Wattay International Airport	Noi Bai International Airport	4
Luang Phabang International Airport	Xishuangbanna Gasa Airport	2
Pakse International Airport	Luang Phabang International Airport	2
Siem Reap International Airport	Luang Phabang International Airport	4
Wattay International Airport	Luang Namtha Airport	2
Wattay International Airport	Oudomsay Airport	2
Siem Reap International Airport	Pakse International Airport	2
Tan Son Nhat International Airport	Pakse International Airport	2
Wattay International Airport	Pakse International Airport	2
Savannakhet Airport	Pakse International Airport	2
Wattay International Airport	Phnom Penh International Airport	4
Wattay International Airport	Singapore Changi Airport	2
Xieng Khouang Airport	Wattay International Airport	2
Savannakhet Airport	Wattay International Airport	2
Senai International Airport	Husein Sastranegara International Airport	2
Ngurah Rai (Bali) International Airport	Kota Kinabalu International Airport	2
Don Mueang International Airport	Soekarno-Hatta International Airport	2
Phuket International Airport	Soekarno-Hatta International Airport	2
Senai International Airport	Soekarno-Hatta International Airport	2
Penang International Airport	Soekarno-Hatta International Airport	2
Juanda International Airport	Don Mueang International Airport	2
Juanda International Airport	Penang International Airport	2
Orsk Airport	Domodedovo International Airport	2
Orenburg Central Airport	Domodedovo International Airport	2
Orenburg Central Airport	Khudzhand Airport	4
Orenburg Central Airport	Pulkovo Airport	2
Orenburg Central Airport	Dushanbe Airport	3
Krasnodar Pashkovsky International Airport	Sochi International Airport	4
Khabarovsk-Novy Airport	Ignatyevo Airport	2
Yakutsk Airport	Ignatyevo Airport	2
Vnukovo International Airport	Bratsk Airport	2
Khabarovsk-Novy Airport	Ugolny Airport	2
Irkutsk Airport	Dushanbe Airport	4
Krasnodar Pashkovsky International Airport	Dushanbe Airport	4
Krasnodar Pashkovsky International Airport	Belgorod International Airport	2
Krasnodar Pashkovsky International Airport	Fergana International Airport	2
Yakutsk Airport	Taiping Airport	2
Tashkent International Airport	Irkutsk Airport	2
Yakutsk Airport	Khabarovsk-Novy Airport	2
Yakutsk Airport	Yemelyanovo Airport	2
Krasnodar Pashkovsky International Airport	Atatürk International Airport	1
Larnaca International Airport	Krasnodar Pashkovsky International Airport	2
Uytash Airport	Krasnodar Pashkovsky International Airport	2
Novy Urengoy Airport	Krasnodar Pashkovsky International Airport	2
Václav Havel Airport Prague	Krasnodar Pashkovsky International Airport	2
Federico Fellini International Airport	Krasnodar Pashkovsky International Airport	2
Ben Gurion International Airport	Krasnodar Pashkovsky International Airport	2
Vnukovo International Airport	Krasnodar Pashkovsky International Airport	4
Yakutsk Airport	Pulkovo Airport	2
Ben Gurion International Airport	Mineralnyye Vody Airport	2
Yakutsk Airport	Beijing Capital International Airport	4
Vnukovo International Airport	Pevek Airport	2
Yakutsk Airport	Ulan-Ude Airport (Mukhino)	2
Yakutsk Airport	Vnukovo International Airport	2
Yakutsk Airport	Vladivostok International Airport	4
Simón Bolívar International Airport	Barquisimeto International Airport	6
Josefa Camejo International Airport	Simón Bolívar International Airport	4
Maturín Airport	Simón Bolívar International Airport	6
General Manuel Carlos Piar International Airport	Del Caribe Santiago Mariño International Airport	4
Tribhuvan International Airport	Suvarnabhumi Airport	4
Tribhuvan International Airport	Chek Lap Kok International Airport	2
Vagar Airport	Bergen Airport Flesland	2
Vagar Airport	Billund Airport	2
Vagar Airport	Copenhagen Kastrup Airport	2
Stavanger Airport Sola	Vagar Airport	2
Dubai International Airport	Bateen Airport	2
Fujairah International Airport	Bateen Airport	2
Sir Bani Yas Airport	Bateen Airport	2
Sir Bani Yas Airport	Dubai International Airport	2
Sultan Mahmud Badaruddin II Airport	Adi Sutjipto International Airport	2
Amsterdam Airport Schiphol	Queen Alia International Airport	2
Aqaba King Hussein International Airport	Queen Alia International Airport	2
Eleftherios Venizelos International Airport	Queen Alia International Airport	2
Baghdad International Airport	Queen Alia International Airport	2
Chhatrapati Shivaji International Airport	Queen Alia International Airport	2
Basrah International Airport	Queen Alia International Airport	2
Indira Gandhi International Airport	Queen Alia International Airport	2
